x,y,S
3.6175,3.3636,0.799
3.7444,3.3636,0.83566
3.8713,3.3636,0.87031
3.9983,3.3636,0.9026
4.1252,3.3636,0.93221
4.2521,3.3636,0.95887
4.3791,3.3636,0.98236
4.506,3.3636,1.0025
4.6329,3.3636,1.0192
4.7598,3.3636,1.0323
4.8868,3.3636,1.0419
5.0137,3.3636,1.048
5.1406,3.3636,1.0508
5.2676,3.3636,1.0503
5.3945,3.3636,1.0468
5.5214,3.3636,1.0405
5.6484,3.3636,1.0318
5.7753,3.3636,1.021
5.9022,3.3636,1.0085
6.0291,3.3636,0.99462
6.1561,3.3636,0.97989
6.283,3.3636,0.9647
-6.283,3.4906,-0.27931
-6.1561,3.4906,-0.3099
-6.0291,3.4906,-0.33979
-5.9022,3.4906,-0.3683
-5.7753,3.4906,-0.39477
-5.6484,3.4906,-0.41855
-5.5214,3.4906,-0.43908
-5.3945,3.4906,-0.45581
-5.2676,3.4906,-0.46827
-5.1406,3.4906,-0.47605
-5.0137,3.4906,-0.47883
-4.8868,3.4906,-0.47636
-4.7598,3.4906,-0.46847
-4.6329,3.4906,-0.45508
-4.506,3.4906,-0.43621
-4.3791,3.4906,-0.41195
-4.2521,3.4906,-0.3825
-4.1252,3.4906,-0.34812
-3.9983,3.4906,-0.30915
-3.8713,3.4906,-0.26603
-3.7444,3.4906,-0.21925
-3.6175,3.4906,-0.16934
-3.4906,3.4906,-0.11691
-3.3636,3.4906,-0.062603
-3.2367,3.4906,-0.0070835
-3.1098,3.4906,0.048959
-2.9828,3.4906,0.10483
-2.8559,3.4906,0.15982
-2.729,3.4906,0.21327
-2.6021,3.4906,0.26451
-2.4751,3.4906,0.31293
-2.3482,3.4906,0.35794
-2.2213,3.4906,0.39903
-2.0943,3.4906,0.43575
-1.9674,3.4906,0.4677
-1.8405,3.4906,0.49457
-1.7135,3.4906,0.51615
-1.5866,3.4906,0.53227
-1.4597,3.4906,0.5429
-1.3328,3.4906,0.54806
-1.2058,3.4906,0.54788
-1.0789,3.4906,0.54255
-0.95197,3.4906,0.53238
-0.82504,3.4906,0.51772
-0.69811,3.4906,0.49902
-0.57118,3.4906,0.47679
-0.44425,3.4906,0.45158
-0.31732,3.4906,0.42401
-0.19039,3.4906,0.39472
-0.063465,3.4906,0.36439
0.063465,3.4906,0.33372
0.19039,3.4906,0.30339
0.31732,3.4906,0.2741
0.44425,3.4906,0.24653
0.57118,3.4906,0.22132
0.69811,3.4906,0.19909
0.82504,3.4906,0.18039
0.95197,3.4906,0.16574
1.0789,3.4906,0.15556
1.2058,3.4906,0.15024
1.3328,3.4906,0.15005
1.4597,3.4906,0.15521
1.5866,3.4906,0.16584
1.7135,3.4906,0.18196
1.8405,3.4906,0.20354
1.9674,3.4906,0.23041
2.0943,3.4906,0.26236
2.2213,3.4906,0.29908
2.3482,3.4906,0.34017
2.4751,3.4906,0.38519
2.6021,3.4906,0.4336
2.729,3.4906,0.48484
2.8559,3.4906,0.53829
2.9828,3.4906,0.59329
3.1098,3.4906,0.64915
3.2367,3.4906,0.70519
3.3636,3.4906,0.76071
3.4906,3.4906,0.81502
3.6175,3.4906,0.86745
3.7444,3.4906,0.91736
3.8713,3.4906,0.96414
3.9983,3.4906,1.0073
4.1252,3.4906,1.0462
4.2521,3.4906,1.0806
4.3791,3.4906,1.1101
4.506,3.4906,1.1343
4.6329,3.4906,1.1532
4.7598,3.4906,1.1666
4.8868,3.4906,1.1745
5.0137,3.4906,1.1769
5.1406,3.4906,1.1742
5.2676,3.4906,1.1664
5.3945,3.4906,1.1539
5.5214,3.4906,1.1372
5.6484,3.4906,1.1167
5.7753,3.4906,1.0929
5.9022,3.4906,1.0664
6.0291,3.4906,1.0379
6.1561,3.4906,1.008
6.283,3.4906,0.97742
-6.283,3.6175,-0.26664
-6.1561,3.6175,-0.31194
-6.0291,3.6175,-0.3563
-5.9022,3.6175,-0.39882
-5.7753,3.6175,-0.43859
-5.6484,3.6175,-0.47478
-5.5214,3.6175,-0.50659
-5.3945,3.6175,-0.53332
-5.2676,3.6175,-0.55433
-5.1406,3.6175,-0.56908
-5.0137,3.6175,-0.57711
-4.8868,3.6175,-0.57811
-4.7598,3.6175,-0.57185
-4.6329,3.6175,-0.55823
-4.506,3.6175,-0.53726
-4.3791,3.6175,-0.50907
-4.2521,3.6175,-0.47392
-4.1252,3.6175,-0.43217
-3.9983,3.6175,-0.38428
-3.8713,3.6175,-0.33081
-3.7444,3.6175,-0.27244
-3.6175,3.6175,-0.20988
-3.4906,3.6175,-0.14395
-3.3636,3.6175,-0.075501
-3.2367,3.6175,-0.0054259
-3.1098,3.6175,0.065349
-2.9828,3.6175,0.13589
-2.8559,3.6175,0.20527
-2.729,3.6175,0.27256
-2.6021,3.6175,0.33691
-2.4751,3.6175,0.39746
-2.3482,3.6175,0.45346
-2.2213,3.6175,0.5042
-2.0943,3.6175,0.54908
-1.9674,3.6175,0.58758
-1.8405,3.6175,0.61927
-1.7135,3.6175,0.64387
-1.5866,3.6175,0.66116
-1.4597,3.6175,0.67109
-1.3328,3.6175,0.67369
-1.2058,3.6175,0.66912
-1.0789,3.6175,0.65767
-0.95197,3.6175,0.63973
-0.82504,3.6175,0.61578
-0.69811,3.6175,0.58641
-0.57118,3.6175,0.55231
-0.44425,3.6175,0.51422
-0.31732,3.6175,0.47296
-0.19039,3.6175,0.42941
-0.063465,3.6175,0.38446
0.063465,3.6175,0.33904
0.19039,3.6175,0.29409
0.31732,3.6175,0.25053
0.44425,3.6175,0.20928
0.57118,3.6175,0.17119
0.69811,3.6175,0.13709
0.82504,3.6175,0.10772
0.95197,3.6175,0.08377
1.0789,3.6175,0.065824
1.2058,3.6175,0.054374
1.3328,3.6175,0.049811
1.4597,3.6175,0.05241
1.5866,3.6175,0.062336
1.7135,3.6175,0.079631
1.8405,3.6175,0.10422
1.9674,3.6175,0.13592
2.0943,3.6175,0.17441
2.2213,3.6175,0.21929
2.3482,3.6175,0.27004
2.4751,3.6175,0.32604
2.6021,3.6175,0.38659
2.729,3.6175,0.45093
2.8559,3.6175,0.51823
2.9828,3.6175,0.58761
3.1098,3.6175,0.65815
3.2367,3.6175,0.72892
3.3636,3.6175,0.799
3.4906,3.6175,0.86745
3.6175,3.6175,0.93338
3.7444,3.6175,0.99594
3.8713,3.6175,1.0543
3.9983,3.6175,1.1078
4.1252,3.6175,1.1557
4.2521,3.6175,1.1974
4.3791,3.6175,1.2326
4.506,3.6175,1.2608
4.6329,3.6175,1.2817
4.7598,3.6175,1.2953
4.8868,3.6175,1.3016
5.0137,3.6175,1.3006
5.1406,3.6175,1.2926
5.2676,3.6175,1.2778
5.3945,3.6175,1.2568
5.5214,3.6175,1.2301
5.6484,3.6175,1.1983
5.7753,3.6175,1.1621
5.9022,3.6175,1.1223
6.0291,3.6175,1.0798
6.1561,3.6175,1.0354
6.283,3.6175,0.99013
-6.283,3.7444,-0.25396
-6.1561,3.7444,-0.31304
-6.0291,3.7444,-0.37096
-5.9022,3.7444,-0.42659
-5.7753,3.7444,-0.47883
-5.6484,3.7444,-0.52663
-5.5214,3.7444,-0.56902
-5.3945,3.7444,-0.60512
-5.2676,3.7444,-0.63413
-5.1406,3.7444,-0.65539
-5.0137,3.7444,-0.66835
-4.8868,3.7444,-0.67261
-4.7598,3.7444,-0.66787
-4.6329,3.7444,-0.65403
-4.506,3.7444,-0.63109
-4.3791,3.7444,-0.59923
-4.2521,3.7444,-0.55874
-4.1252,3.7444,-0.51008
-3.9983,3.7444,-0.45383
-3.8713,3.7444,-0.39068
-3.7444,3.7444,-0.32145
-3.6175,3.7444,-0.24705
-3.4906,3.7444,-0.16847
-3.3636,3.7444,-0.086776
-3.2367,3.7444,-0.0030682
-3.1098,3.7444,0.081505
-2.9828,3.7444,0.16579
-2.8559,3.7444,0.24863
-2.729,3.7444,0.3289
-2.6021,3.7444,0.40551
-2.4751,3.7444,0.47744
-2.3482,3.7444,0.54373
-2.2213,3.7444,0.60351
-2.0943,3.7444,0.65603
-1.9674,3.7444,0.70066
-1.8405,3.7444,0.73687
-1.7135,3.7444,0.76429
-1.5866,3.7444,0.78268
-1.4597,3.7444,0.79195
-1.3328,3.7444,0.79215
-1.2058,3.7444,0.78348
-1.0789,3.7444,0.7663
-0.95197,3.7444,0.74107
-0.82504,3.7444,0.70842
-0.69811,3.7444,0.66906
-0.57118,3.7444,0.62384
-0.44425,3.7444,0.57369
-0.31732,3.7444,0.51962
-0.19039,3.7444,0.4627
-0.063465,3.7444,0.40405
0.063465,3.7444,0.34483
0.19039,3.7444,0.28618
0.31732,3.7444,0.22927
0.44425,3.7444,0.17519
0.57118,3.7444,0.12504
0.69811,3.7444,0.079821
0.82504,3.7444,0.040464
0.95197,3.7444,0.0078084
1.0789,3.7444,-0.017417
1.2058,3.7444,-0.034601
1.3328,3.7444,-0.043264
1.4597,3.7444,-0.043063
1.5866,3.7444,-0.033795
1.7135,3.7444,-0.015406
1.8405,3.7444,0.012012
1.9674,3.7444,0.048223
2.0943,3.7444,0.092848
2.2213,3.7444,0.14537
2.3482,3.7444,0.20516
2.4751,3.7444,0.27144
2.6021,3.7444,0.34337
2.729,3.7444,0.41998
2.8559,3.7444,0.50025
2.9828,3.7444,0.58309
3.1098,3.7444,0.66738
3.2367,3.7444,0.75195
3.3636,3.7444,0.83566
3.4906,3.7444,0.91736
3.6175,3.7444,0.99594
3.7444,3.7444,1.0703
3.8713,3.7444,1.1396
3.9983,3.7444,1.2027
4.1252,3.7444,1.259
4.2521,3.7444,1.3076
4.3791,3.7444,1.3481
4.506,3.7444,1.38
4.6329,3.7444,1.4029
4.7598,3.7444,1.4168
4.8868,3.7444,1.4215
5.0137,3.7444,1.4172
5.1406,3.7444,1.4043
5.2676,3.7444,1.383
5.3945,3.7444,1.354
5.5214,3.7444,1.3179
5.6484,3.7444,1.2755
5.7753,3.7444,1.2277
5.9022,3.7444,1.1755
6.0291,3.7444,1.1198
6.1561,3.7444,1.0619
6.283,3.7444,1.0028
-6.283,3.8713,-0.24129
-6.1561,3.8713,-0.31299
-6.0291,3.8713,-0.38333
-5.9022,3.8713,-0.45098
-5.7753,3.8713,-0.51463
-5.6484,3.8713,-0.57307
-5.5214,3.8713,-0.62515
-5.3945,3.8713,-0.66983
-5.2676,3.8713,-0.70618
-5.1406,3.8713,-0.73341
-5.0137,3.8713,-0.75088
-4.8868,3.8713,-0.75812
-4.7598,3.8713,-0.75478
-4.6329,3.8713,-0.74074
-4.506,3.8713,-0.716
-4.3791,3.8713,-0.68076
-4.2521,3.8713,-0.63539
-4.1252,3.8713,-0.5804
-3.9983,3.8713,-0.51649
-3.8713,3.8713,-0.44447
-3.7444,3.8713,-0.3653
-3.6175,3.8713,-0.28004
-3.4906,3.8713,-0.18988
-3.3636,3.8713,-0.096041
-3.2367,3.8713,0.00015567
-3.1098,3.8713,0.097371
-2.9828,3.8713,0.19425
-2.8559,3.8713,0.28942
-2.729,3.8713,0.38158
-2.6021,3.8713,0.46943
-2.4751,3.8713,0.55178
-2.3482,3.8713,0.62749
-2.2213,3.8713,0.69556
-2.0943,3.8713,0.75509
-1.9674,3.8713,0.80533
-1.8405,3.8713,0.84567
-1.7135,3.8713,0.87568
-1.5866,3.8713,0.89507
-1.4597,3.8713,0.90374
-1.3328,3.8713,0.90174
-1.2058,3.8713,0.88932
-1.0789,3.8713,0.86689
-0.95197,3.8713,0.83499
-0.82504,3.8713,0.79436
-0.69811,3.8713,0.74585
-0.57118,3.8713,0.69044
-0.44425,3.8713,0.62924
-0.31732,3.8713,0.56342
-0.19039,3.8713,0.49426
-0.063465,3.8713,0.42307
0.063465,3.8713,0.3512
0.19039,3.8713,0.28001
0.31732,3.8713,0.21084
0.44425,3.8713,0.14503
0.57118,3.8713,0.083825
0.69811,3.8713,0.02842
0.82504,3.8713,-0.020091
0.95197,3.8713,-0.060722
1.0789,3.8713,-0.092616
1.2058,3.8713,-0.11506
1.3328,3.8713,-0.12747
1.4597,3.8713,-0.12947
1.5866,3.8713,-0.1208
1.7135,3.8713,-0.10141
1.8405,3.8713,-0.071406
1.9674,3.8713,-0.031059
2.0943,3.8713,0.019182
2.2213,3.8713,0.078713
2.3482,3.8713,0.14678
2.4751,3.8713,0.22249
2.6021,3.8713,0.30484
2.729,3.8713,0.39269
2.8559,3.8713,0.48484
2.9828,3.8713,0.58002
3.1098,3.8713,0.6769
3.2367,3.8713,0.77411
3.3636,3.8713,0.87031
3.4906,3.8713,0.96414
3.6175,3.8713,1.0543
3.7444,3.8713,1.1396
3.8713,3.8713,1.2187
3.9983,3.8713,1.2908
4.1252,3.8713,1.3547
4.2521,3.8713,1.4097
4.3791,3.8713,1.455
4.506,3.8713,1.4903
4.6329,3.8713,1.515
4.7598,3.8713,1.5291
4.8868,3.8713,1.5324
5.0137,3.8713,1.5252
5.1406,3.8713,1.5077
5.2676,3.8713,1.4804
5.3945,3.8713,1.4441
5.5214,3.8713,1.3994
5.6484,3.8713,1.3473
5.7753,3.8713,1.2889
5.9022,3.8713,1.2252
6.0291,3.8713,1.1576
6.1561,3.8713,1.0873
6.283,3.8713,1.0156
-6.283,3.9983,-0.22861
-6.1561,3.9983,-0.31158
-6.0291,3.9983,-0.393
-5.9022,3.9983,-0.47137
-5.7753,3.9983,-0.54522
-5.6484,3.9983,-0.61315
-5.5214,3.9983,-0.67388
-5.3945,3.9983,-0.72621
-5.2676,3.9983,-0.76911
-5.1406,3.9983,-0.80167
-5.0137,3.9983,-0.82317
-4.8868,3.9983,-0.83306
-4.7598,3.9983,-0.83098
-4.6329,3.9983,-0.81675
-4.506,3.9983,-0.79041
-4.3791,3.9983,-0.75216
-4.2521,3.9983,-0.70242
-4.1252,3.9983,-0.64179
-3.9983,3.9983,-0.57104
-3.8713,3.9983,-0.4911
-3.7444,3.9983,-0.40306
-3.6175,3.9983,-0.30812
-3.4906,3.9983,-0.20761
-3.3636,3.9983,-0.10294
-3.2367,3.9983,0.0043982
-3.1098,3.9983,0.1129
-2.9828,3.9983,0.22101
-2.8559,3.9983,0.32719
-2.729,3.9983,0.42996
-2.6021,3.9983,0.52784
-2.4751,3.9983,0.61948
-2.3482,3.9983,0.70361
-2.2213,3.9983,0.77907
-2.0943,3.9983,0.84485
-1.9674,3.9983,0.9001
-1.8405,3.9983,0.94414
-1.7135,3.9983,0.97646
-1.5866,3.9983,0.99674
-1.4597,3.9983,1.0049
-1.3328,3.9983,1.0009
-1.2058,3.9983,0.98514
-1.0789,3.9983,0.95802
-0.95197,3.9983,0.92017
-0.82504,3.9983,0.87242
-0.69811,3.9983,0.81574
-0.57118,3.9983,0.75125
-0.44425,3.9983,0.68018
-0.31732,3.9983,0.60388
-0.19039,3.9983,0.5238
-0.063465,3.9983,0.44141
0.063465,3.9983,0.35825
0.19039,3.9983,0.27586
0.31732,3.9983,0.19577
0.44425,3.9983,0.11948
0.57118,3.9983,0.048409
0.69811,3.9983,-0.016086
0.82504,3.9983,-0.072767
0.95197,3.9983,-0.12052
1.0789,3.9983,-0.15836
1.2058,3.9983,-0.18549
1.3328,3.9983,-0.20126
1.4597,3.9983,-0.20522
1.5866,3.9983,-0.19709
1.7135,3.9983,-0.1768
1.8405,3.9983,-0.14449
1.9674,3.9983,-0.10045
2.0943,3.9983,-0.045194
2.2213,3.9983,0.020588
2.3482,3.9983,0.096047
2.4751,3.9983,0.18017
2.6021,3.9983,0.27181
2.729,3.9983,0.3697
2.8559,3.9983,0.47246
2.9828,3.9983,0.57865
3.1098,3.9983,0.68676
3.2367,3.9983,0.79526
3.3636,3.9983,0.9026
3.4906,3.9983,1.0073
3.6175,3.9983,1.1078
3.7444,3.9983,1.2027
3.8713,3.9983,1.2908
3.9983,3.9983,1.3707
4.1252,3.9983,1.4414
4.2521,3.9983,1.5021
4.3791,3.9983,1.5518
4.506,3.9983,1.5901
4.6329,3.9983,1.6164
4.7598,3.9983,1.6306
4.8868,3.9983,1.6327
5.0137,3.9983,1.6228
5.1406,3.9983,1.6013
5.2676,3.9983,1.5688
5.3945,3.9983,1.5259
5.5214,3.9983,1.4735
5.6484,3.9983,1.4128
5.7753,3.9983,1.3449
5.9022,3.9983,1.271
6.0291,3.9983,1.1927
6.1561,3.9983,1.1112
6.283,3.9983,1.0283
-6.283,4.1252,-0.21593
-6.1561,4.1252,-0.30863
-6.0291,4.1252,-0.39962
-5.9022,4.1252,-0.48725
-5.7753,4.1252,-0.56989
-5.6484,4.1252,-0.64602
-5.5214,4.1252,-0.71421
-5.3945,4.1252,-0.77316
-5.2676,4.1252,-0.8217
-5.1406,4.1252,-0.85887
-5.0137,4.1252,-0.88385
-4.8868,4.1252,-0.89603
-4.7598,4.1252,-0.89503
-4.6329,4.1252,-0.88065
-4.506,4.1252,-0.85291
-4.3791,4.1252,-0.81207
-4.2521,4.1252,-0.75856
-4.1252,4.1252,-0.69306
-3.9983,4.1252,-0.61641
-3.8713,4.1252,-0.52963
-3.7444,4.1252,-0.43392
-3.6175,4.1252,-0.33062
-3.4906,4.1252,-0.22119
-3.3636,4.1252,-0.10717
-3.2367,4.1252,0.0097952
-3.1098,4.1252,0.12803
-2.9828,4.1252,0.24585
-2.8559,4.1252,0.36154
-2.729,4.1252,0.47346
-2.6021,4.1252,0.58001
-2.4751,4.1252,0.67967
-2.3482,4.1252,0.77106
-2.2213,4.1252,0.8529
-2.0943,4.1252,0.92408
-1.9674,4.1252,0.98366
-1.8405,4.1252,1.0309
-1.7135,4.1252,1.0652
-1.5866,4.1252,1.0863
-1.4597,4.1252,1.0939
-1.3328,4.1252,1.0883
-1.2058,4.1252,1.0696
-1.0789,4.1252,1.0384
-0.95197,4.1252,0.99545
-0.82504,4.1252,0.94155
-0.69811,4.1252,0.87782
-0.57118,4.1252,0.80548
-0.44425,4.1252,0.72589
-0.31732,4.1252,0.64055
-0.19039,4.1252,0.55103
-0.063465,4.1252,0.45897
0.063465,4.1252,0.36607
0.19039,4.1252,0.27401
0.31732,4.1252,0.18449
0.44425,4.1252,0.09915
0.57118,4.1252,0.019565
0.69811,4.1252,-0.052778
0.82504,4.1252,-0.11651
0.95197,4.1252,-0.17041
1.0789,4.1252,-0.21339
1.2058,4.1252,-0.24457
1.3328,4.1252,-0.26323
1.4597,4.1252,-0.26888
1.5866,4.1252,-0.26122
1.7135,4.1252,-0.24016
1.8405,4.1252,-0.20585
1.9674,4.1252,-0.15862
2.0943,4.1252,-0.09904
2.2213,4.1252,-0.02786
2.3482,4.1252,0.053979
2.4751,4.1252,0.14537
2.6021,4.1252,0.24503
2.729,4.1252,0.35158
2.8559,4.1252,0.4635
2.9828,4.1252,0.5792
3.1098,4.1252,0.69701
3.2367,4.1252,0.81525
3.3636,4.1252,0.93221
3.4906,4.1252,1.0462
3.6175,4.1252,1.1557
3.7444,4.1252,1.259
3.8713,4.1252,1.3547
3.9983,4.1252,1.4414
4.1252,4.1252,1.5181
4.2521,4.1252,1.5836
4.3791,4.1252,1.6371
4.506,4.1252,1.678
4.6329,4.1252,1.7057
4.7598,4.1252,1.7201
4.8868,4.1252,1.7211
5.0137,4.1252,1.7089
5.1406,4.1252,1.6839
5.2676,4.1252,1.6467
5.3945,4.1252,1.5982
5.5214,4.1252,1.5393
5.6484,4.1252,1.4711
5.7753,4.1252,1.3949
5.9022,4.1252,1.3123
6.0291,4.1252,1.2247
6.1561,4.1252,1.1337
6.283,4.1252,1.041
-6.283,4.2521,-0.20325
-6.1561,4.2521,-0.30397
-6.0291,4.2521,-0.40287
-5.9022,4.2521,-0.49814
-5.7753,4.2521,-0.58805
-5.6484,4.2521,-0.67095
-5.5214,4.2521,-0.7453
-5.3945,4.2521,-0.80971
-5.2676,4.2521,-0.86292
-5.1406,4.2521,-0.90388
-5.0137,4.2521,-0.93173
-4.8868,4.2521,-0.94581
-4.7598,4.2521,-0.9457
-4.6329,4.2521,-0.93119
-4.506,4.2521,-0.90231
-4.3791,4.2521,-0.85932
-4.2521,4.2521,-0.80271
-4.1252,4.2521,-0.73318
-3.9983,4.2521,-0.65165
-3.8713,4.2521,-0.55923
-3.7444,4.2521,-0.4572
-3.6175,4.2521,-0.34699
-3.4906,4.2521,-0.23018
-3.3636,4.2521,-0.10845
-3.2367,4.2521,0.016464
-3.1098,4.2521,0.14274
-2.9828,4.2521,0.26857
-2.8559,4.2521,0.39211
-2.729,4.2521,0.51159
-2.6021,4.2521,0.62529
-2.4751,4.2521,0.73158
-2.3482,4.2521,0.82897
-2.2213,4.2521,0.91608
-2.0943,4.2521,0.99171
-1.9674,4.2521,1.0549
-1.8405,4.2521,1.1047
-1.7135,4.2521,1.1407
-1.5866,4.2521,1.1624
-1.4597,4.2521,1.1697
-1.3328,4.2521,1.1626
-1.2058,4.2521,1.1416
-1.0789,4.2521,1.107
-0.95197,4.2521,1.0598
-0.82504,4.2521,1.0008
-0.69811,4.2521,0.93129
-0.57118,4.2521,0.85246
-0.44425,4.2521,0.76585
-0.31732,4.2521,0.67304
-0.19039,4.2521,0.57573
-0.063465,4.2521,0.47569
0.063465,4.2521,0.37474
0.19039,4.2521,0.2747
0.31732,4.2521,0.17739
0.44425,4.2521,0.084579
0.57118,4.2521,-0.0020367
0.69811,4.2521,-0.08086
0.82504,4.2521,-0.15042
0.95197,4.2521,-0.20938
1.0789,4.2521,-0.25661
1.2058,4.2521,-0.29113
1.3328,4.2521,-0.31219
1.4597,4.2521,-0.31923
1.5866,4.2521,-0.31195
1.7135,4.2521,-0.29026
1.8405,4.2521,-0.2543
1.9674,4.2521,-0.20444
2.0943,4.2521,-0.14129
2.2213,4.2521,-0.065649
2.3482,4.2521,0.021459
2.4751,4.2521,0.11884
2.6021,4.2521,0.22514
2.729,4.2521,0.33884
2.8559,4.2521,0.45832
2.9828,4.2521,0.58186
3.1098,4.2521,0.70768
3.2367,4.2521,0.83396
3.3636,4.2521,0.95887
3.4906,4.2521,1.0806
3.6175,4.2521,1.1974
3.7444,4.2521,1.3076
3.8713,4.2521,1.4097
3.9983,4.2521,1.5021
4.1252,4.2521,1.5836
4.2521,4.2521,1.6531
4.3791,4.2521,1.7097
4.506,4.2521,1.7527
4.6329,4.2521,1.7816
4.7598,4.2521,1.7961
4.8868,4.2521,1.7962
5.0137,4.2521,1.7822
5.1406,4.2521,1.7543
5.2676,4.2521,1.7133
5.3945,4.2521,1.6601
5.5214,4.2521,1.5957
5.6484,4.2521,1.5214
5.7753,4.2521,1.4385
5.9022,4.2521,1.3486
6.0291,4.2521,1.2533
6.1561,4.2521,1.1544
6.283,4.2521,1.0537
-6.283,4.3791,-0.19057
-6.1561,4.3791,-0.2975
-6.0291,4.3791,-0.4025
-5.9022,4.3791,-0.50367
-5.7753,4.3791,-0.5992
-5.6484,4.3791,-0.68733
-5.5214,4.3791,-0.76644
-5.3945,4.3791,-0.83506
-5.2676,4.3791,-0.89188
-5.1406,4.3791,-0.93578
-5.0137,4.3791,-0.96585
-4.8868,4.3791,-0.9814
-4.7598,4.3791,-0.98197
-4.6329,4.3791,-0.96736
-4.506,4.3791,-0.9376
-4.3791,4.3791,-0.89295
-4.2521,4.3791,-0.83393
-4.1252,4.3791,-0.76129
-3.9983,4.3791,-0.676
-3.8713,4.3791,-0.57922
-3.7444,4.3791,-0.4723
-3.6175,4.3791,-0.35676
-3.4906,4.3791,-0.23425
-3.3636,4.3791,-0.10655
-3.2367,4.3791,0.024502
-3.1098,4.3791,0.157
-2.9828,4.3791,0.28901
-2.8559,4.3791,0.41862
-2.729,4.3791,0.54394
-2.6021,4.3791,0.66317
-2.4751,4.3791,0.77458
-2.3482,4.3791,0.8766
-2.2213,4.3791,0.96778
-2.0943,4.3791,1.0469
-1.9674,4.3791,1.1128
-1.8405,4.3791,1.1647
-1.7135,4.3791,1.2019
-1.5866,4.3791,1.2241
-1.4597,4.3791,1.2311
-1.3328,4.3791,1.2229
-1.2058,4.3791,1.2
-1.0789,4.3791,1.1629
-0.95197,4.3791,1.1124
-0.82504,4.3791,1.0495
-0.69811,4.3791,0.97549
-0.57118,4.3791,0.89166
-0.44425,4.3791,0.79961
-0.31732,4.3791,0.70102
-0.19039,4.3791,0.5977
-0.063465,4.3791,0.49149
0.063465,4.3791,0.38432
0.19039,4.3791,0.27812
0.31732,4.3791,0.17479
0.44425,4.3791,0.076204
0.57118,4.3791,-0.015846
0.69811,4.3791,-0.099676
0.82504,4.3791,-0.17373
0.95197,4.3791,-0.23662
1.0789,4.3791,-0.28713
1.2058,4.3791,-0.32423
1.3328,4.3791,-0.34713
1.4597,4.3791,-0.35526
1.5866,4.3791,-0.34827
1.7135,4.3791,-0.32609
1.8405,4.3791,-0.28885
1.9674,4.3791,-0.23696
2.0943,4.3791,-0.17105
2.2213,4.3791,-0.091967
2.3482,4.3791,-0.00078709
2.4751,4.3791,0.10123
2.6021,4.3791,0.21265
2.729,4.3791,0.33187
2.8559,4.3791,0.4572
2.9828,4.3791,0.5868
3.1098,4.3791,0.71881
3.2367,4.3791,0.85131
3.3636,4.3791,0.98236
3.4906,4.3791,1.1101
3.6175,4.3791,1.2326
3.7444,4.3791,1.3481
3.8713,4.3791,1.455
3.9983,4.3791,1.5518
4.1252,4.3791,1.6371
4.2521,4.3791,1.7097
4.3791,4.3791,1.7688
4.506,4.3791,1.8134
4.6329,4.3791,1.8432
4.7598,4.3791,1.8578
4.8868,4.3791,1.8572
5.0137,4.3791,1.8417
5.1406,4.3791,1.8116
5.2676,4.3791,1.7677
5.3945,4.3791,1.7109
5.5214,4.3791,1.6423
5.6484,4.3791,1.5631
5.7753,4.3791,1.475
5.9022,4.3791,1.3795
6.0291,4.3791,1.2783
6.1561,4.3791,1.1733
6.283,4.3791,1.0664
-6.283,4.506,-0.17788
-6.1561,4.506,-0.28909
-6.0291,4.506,-0.3983
-5.9022,4.506,-0.50355
-5.7753,4.506,-0.60295
-5.6484,4.506,-0.69469
-5.5214,4.506,-0.77709
-5.3945,4.506,-0.84862
-5.2676,4.506,-0.90793
-5.1406,4.506,-0.95385
-5.0137,4.506,-0.98545
-4.8868,4.506,-1.002
-4.7598,4.506,-1.0031
-4.6329,4.506,-0.98838
-4.506,4.506,-0.958
-4.3791,4.506,-0.91221
-4.2521,4.506,-0.85154
-4.1252,4.506,-0.77675
-3.9983,4.506,-0.68886
-3.8713,4.506,-0.58907
-3.7444,4.506,-0.47878
-3.6175,4.506,-0.35956
-3.4906,4.506,-0.23312
-3.3636,4.506,-0.1013
-3.2367,4.506,0.033984
-3.1098,4.506,0.17077
-2.9828,4.506,0.30705
-2.8559,4.506,0.44084
-2.729,4.506,0.57019
-2.6021,4.506,0.69323
-2.4751,4.506,0.80818
-2.3482,4.506,0.91339
-2.2213,4.506,1.0074
-2.0943,4.506,1.0888
-1.9674,4.506,1.1567
-1.8405,4.506,1.21
-1.7135,4.506,1.2481
-1.5866,4.506,1.2706
-1.4597,4.506,1.2774
-1.3328,4.506,1.2685
-1.2058,4.506,1.2443
-1.0789,4.506,1.2054
-0.95197,4.506,1.1527
-0.82504,4.506,1.0871
-0.69811,4.506,1.0099
-0.57118,4.506,0.92263
-0.44425,4.506,0.82683
-0.31732,4.506,0.72427
-0.19039,4.506,0.61679
-0.063465,4.506,0.50633
0.063465,4.506,0.39487
0.19039,4.506,0.28441
0.31732,4.506,0.17693
0.44425,4.506,0.074363
0.57118,4.506,-0.021435
0.69811,4.506,-0.10872
0.82504,4.506,-0.18588
0.95197,4.506,-0.25147
1.0789,4.506,-0.30424
1.2058,4.506,-0.34313
1.3328,4.506,-0.3673
1.4597,4.506,-0.37617
1.5866,4.506,-0.36939
1.7135,4.506,-0.34687
1.8405,4.506,-0.30875
1.9674,4.506,-0.25546
2.0943,4.506,-0.18764
2.2213,4.506,-0.10619
2.3482,4.506,-0.012197
2.4751,4.506,0.093016
